0.009148120880000166,0.0008792878000001281,0.0008511543299998259,8.984974274000093e-05,2.7468677299994845e-06,0.00025256492429999965,-3.854908000033852e-06
0.0014245510099999414,0.0011272431000008964,-0.0018928051000002277,-2.203705245999981e-05,4.641807585000022e-05,-0.0001940848961999985,2.830181999979864e-06
-0.003461837769999976,0.0006580351999971867,-0.006060361860000363,-0.00011580052984999992,2.784741349999998e-05,0.00020392156279999685,-1.5788530001170642e-06
0.0030127763800000817,-0.003032684300002586,0.00017213820999950613,8.650733530000433e-06,-2.0184681499999142e-05,-3.6598241400001216e-05,2.9850799998509814e-07
0.0025445222900000175,-0.0007209778000003553,-0.0022115707400001128,8.434660979999772e-06,-6.021727711000031e-05,1.665103670000015e-05,-5.649579999378318e-07
-0.0016562938699997698,0.003004074099997922,0.0036606788599997664,-8.393918981999988e-05,-0.00011102031545000019,-6.590688219999981e-05,9.141579999649707e-07
0.005589842790000077,-0.0019283295000001033,-0.001172304159999804,5.039463332999917e-05,2.2976699340000045e-05,-3.676058400001181e-06,-2.1511699999088307e-07
-0.00585389137999992,-0.006509780900000095,-0.0011053085299996823,2.0004313630000124e-05,-0.00013553314463,-5.335808169999734e-05,-1.478639999330511e-07
-0.008440494540000065,0.003517150899998711,-0.0015683174100002972,0.00010023205206000085,0.00011627659615000112,0.00011229177829999958,-1.5728689999328083e-06
0.004005074499999983,-0.001251220699998612,0.000668525690000088,-2.0676569720000197e-05,-9.686837330000024e-05,3.895210379999993e-05,-8.088920000481892e-07
-0.00016176701000025773,-0.0023498535000001652,0.001442193980000006,-2.3476253419999968e-05,-0.000148629204,9.902986999998226e-07,-5.730640000312093e-07
-0.004998922339999989,0.0024757384999993803,0.002531528470000044,-1.352129178000018e-05,0.00036768004335000024,-0.00030153402630000124,5.812820999984147e-06
-0.0013117790299999044,0.0007457732999966993,-0.0050699710900006245,-2.414537855999991e-05,9.152020753999939e-05,4.5486333600000886e-05,6.298699994911061e-08
-0.0009320974299997786,-1.3351499998037752e-05,0.0010426044499998177,-8.113147989999292e-06,-2.8684042559999103e-05,1.8807461500000566e-05,-3.1752299989307176e-07
-0.003354430199999925,0.007143020600000938,-0.004030227669999942,8.744706592999935e-05,4.536928478000163e-05,3.6208224600002906e-05,-8.82774999988456e-07
-0.003699779510000001,-0.003789901700002929,-0.0012087821999999804,-5.947724651999848e-05,8.082424564999965e-05,-5.2169702399998755e-05,1.5096369999634263e-06
0.0014880895600000166,0.0035724640000012187,-0.005844116209999584,-5.8739119090000375e-05,0.00012584003616000067,2.519250480000068e-05,7.405799997695084e-07
-0.004261255260000096,0.0003089904999988846,0.0009922981299999023,2.0711625420000157e-05,-3.7188442440000066e-05,-5.583572079999842e-05,3.633430000204996e-07
0.001161932939999888,0.0007514953999994134,-0.0012769699100001475,-2.0910022700010994e-06,-1.8090957119999695e-05,4.152175590000154e-05,-5.956119999428466e-07
0.005737662320000059,-0.0003204345000007436,-0.0022284984600000612,-1.1023287590001055e-05,-1.2928265740000042e-05,-1.2237213900000155e-05,1.7237400007363846e-07
-0.003238677979999993,-0.0011177063000005205,0.004282951359999565,-8.989816207999931e-05,3.451390313000038e-05,6.445139469999674e-05,3.453100005934573e-08
0.007341861719999843,-0.003349304200000347,-0.004587173460000038,5.281521024000108e-05,2.1120130519998795e-05,2.2631713900000267e-05,-5.741000000947238e-07
-0.005332469939999918,0.0035305023000020697,0.003227472310000312,-6.666425582999881e-05,-5.523875518000012e-05,-1.6084736900000632e-05,4.329420000281914e-07
0.007480859750000013,-0.004875183100001124,-0.003609657290000179,6.669139327000143e-05,0.00013806807902000135,0.00010370462310000002,-1.1171009999255688e-06
